x,y
-1.9752395441484738,-0.7966619935085496
0.5685374652305746,1.2961880475260292
2.4018529048745014,-1.7026307512743892
-1.1198447702196423,-0.27588943246794645
0.9451211190937594,2.9963680202139056
1.8847103356296213,1.6438095243692685
-0.5663006885479518,1.6296612308748255
3.5635377961465773,2.96492541711566
1.4724817803979964,2.4623282570234166
4.020292380922508,0.28109869079864014
4.081966592501577,-0.3613844221212995
1.4970644795878085,-1.3425643490898733
2.2032100988598526,-1.6364191804572186
1.187358208933931,0.5483461194956714
-1.175620986860666,-0.7508293055336426
1.3782334829251843,-1.2589310014306476
4.519991980670565,-0.01283401068752102
0.4256795467182564,-1.6637179943992149
-0.5950459151810947,-1.7257974359353654
-0.7774797872737363,1.2863520913883715
1.2839266903256048,-1.3664474009434449
0.7084504130333552,0.7808553959472149
1.9034674325812542,2.1995432025008506
3.369168227445512,0.22394070685884995
0.42067266159143063,1.3506751762495843
0.9030403978484104,2.1201472551299325
1.8369699395858574,-0.9816207963251433
-0.20453544016374886,0.966842638746548
1.7449132129489644,0.7671896131565644
-1.1836371034683595,-0.5700788383968795
2.7790100418074846,-0.21209248553923
-0.12301457305439895,3.0259408029916224
2.7994728774169038,2.592741043558726
-0.16548901699976543,1.0391201844482976
1.2244980093433668,1.6880835928918252
-1.4085346261830023,-1.121689517119594
1.1415346367264165,3.0914869716641684
-0.07189976490239472,-1.277128992044157
2.824164593433572,0.4191075964313089
3.668873394318275,1.229265663043227
-0.7136907876937122,-2.22766131317463
-0.04924235940028803,2.261001870572465
0.7055826768588146,1.1311226848215512
-0.1491713292953571,-1.524623262310397
0.9760524978404514,0.6021984750223767
0.7697672531915429,2.429619272270224
1.2633919077931866,1.2186757716078542
0.1635615885431493,-0.2734748772777416
0.4820638563982332,1.6125676350272626
2.0891794977892975,0.18153993713234887
3.142139749383234,0.8451387777032968
1.7740057153118831,3.3459130525308325
1.7150482668861693,-0.8102213855856604
0.7374966847537224,2.2247605977244564
0.25743554695759124,0.9785375091346004
3.095226924168247,3.009406355787906
-0.612078027659063,-1.3329545298962544
1.470745195076462,1.7637777597533042
2.4527217711093208,1.4185633059147322
-1.5220467673998128,0.5077091792625132
-2.0820776819502975,-0.9439124127231062
1.9895672515664156,-0.5176733880635546
1.2659370664641585,1.9033990214538647
0.2650997777992606,3.290846077848538
0.3201069478831703,1.0817878266931404
2.409068142895799,0.25904468086498555
2.6524299108817346,-0.2486342270558887
2.6651690212523946,1.9911076476451708
0.3493971514009552,-1.2326098730347446
-0.8672932070913438,-1.2772103669638992
3.079517113716198,1.742025689981801
2.7755907528039137,-2.0304830072686673
3.281014853789104,-1.3933147821181875
-0.005160308957975625,-1.1140916564953474
-2.291466799223512,-1.2221059724227474
0.2594377208824121,0.0351176978485746
1.3180829097178048,2.346661856438146
1.242539695939414,2.954491030470608
3.0763733079198703,-0.016731351066630804
0.03879256258088978,0.7560707483779341
3.0673925233116224,0.744449336582182
0.6123528235960097,5.05503116688186
-0.27964138975559893,-0.9845707760309386
2.2126678945247273,-1.0692479533498078
1.7849787754207975,-1.6242508605392783
-1.0773568306008432,1.4171249608677436
2.6730727121234,1.7520900719555808
-1.4547319082654182,-0.47814359831211006
2.5123264435448722,-0.6526745336743941
-0.583315033817892,1.2499184075996006
1.7373093565143698,-0.6392421391163605
-2.298539084852529,1.0825083670956397
1.2308737990195342,-0.8316718050381241
0.055428181559982276,-1.3984256090392135
-1.4954268992417314,3.1259699673097563
1.3198899221708278,1.8810567213024796
-0.2540222017107553,-0.16045487958351562
0.8845010726587479,2.507105589920085
1.9351419093459548,1.2784387391786496
-1.0876649909890355,0.6679976095361799
-0.5658807455766474,-1.9765004487037385
0.40089618234782914,0.43404607783649707
-1.2394238013439423,-1.7987233443072512
1.5161718307404164,0.9075409881149629
1.7086195491347786,-0.6821794348848326
-1.1019968278662509,-1.7131861583366645
2.5174035696014596,0.18523635218599285
2.80729189347905,-2.065271103725395
1.8758385395162838,-2.0095580601857357
-0.24953684919963173,-2.683631977270759
0.769027147963213,0.15265646894464227
-1.8767499014270073,0.6141409997127952
-0.7541783968890526,-0.6942237904351146
-1.981577918901501,3.409146415451102
2.025603397901258,0.9225234006910586
1.3683492321845938,-1.5129717141800383
1.794140994170525,-1.7558470343739592
0.9888629054541613,1.9470591031906506
2.92795041939236,3.4370583430214685
-0.9864210362870882,-0.5226245369843568
-0.48025776482821086,0.05488022786145111
-0.44134530418144075,0.21281419027580242
-0.9561389627123473,-2.6991107343529315
1.5632765000145126,-1.4422159583052434
-1.1303444801609925,0.6910623965129666
2.037784952478308,1.042521723269141
1.7078046540139986,2.6989006485750275
1.0240663327780126,0.48185644557513363
1.3710309241814063,-0.7764997084537267
3.252078243408258,-2.202418694283952
0.21909401336853482,1.8991766422764453
4.273112542612934,1.3900809163562369
1.4831550269067437,-0.7796346669897444
1.6133178674319344,2.3822356511940783
1.7638023287638211,0.29996697549008844
0.9988895535324013,0.9408707650314575
1.5946053609464315,0.27179154207421063
2.5555401446100516,1.2771513315035585
2.3566850894938773,0.548204318669141
-1.703577739838023,-1.3427526802111223
0.4732128859364015,0.15896327736925578
3.052872667917102,-0.11051974697881664
0.27831986281260607,-1.2364587980066915
0.7023469418653601,-0.9859202554108049
